TenantId,TimeGenerated [Local Time],SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,EventLevelName,SourceComputerId,EventOriginId,MG,TimeCollected [Local Time],ManagementGroupName,SystemUserId,Version,Opcode,Keywords,Correlation,SystemProcessId,SystemThreadId,EventRecordId,Type,_ResourceId
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.545 AM",OpsManager,corpnet-west\sewell,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.74,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\sewell,corpnet-west,,,,,,,,,,sewell,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2212,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.560 AM",OpsManager,corpnet-west\coletor,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.169,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\coletor,corpnet-west,,,,,,,,,,coletor,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2213,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.563 AM",OpsManager,corpnet-west\user,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,92.63.197.9,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\user,corpnet-west,,,,,,,,,,user,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2214,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.629 AM",OpsManager,corpnet-west\tcf2,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.69,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\tcf2,corpnet-west,,,,,,,,,,tcf2,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2215,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.814 AM",OpsManager,corpnet-west\contas,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.169,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\contas,corpnet-west,,,,,,,,,,contas,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2216,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.828 AM",OpsManager,corpnet-west\ftpuser,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,92.63.197.9,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\ftpuser,corpnet-west,,,,,,,,,,ftpuser,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2217,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.878 AM",OpsManager,corpnet-west\usuario8,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.74,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\usuario8,corpnet-west,,,,,,,,,,usuario8,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2218,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.937 AM",OpsManager,corpnet-west\slideshow,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.69,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\slideshow,corpnet-west,,,,,,,,,,slideshow,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2219,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:58.994 AM",OpsManager,corpnet-west\admin,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.59,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\admin,corpnet-west,,,,,,,,,,admin,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2220,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.278 AM",OpsManager,corpnet-west\administrator,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.59,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\administrator,corpnet-west,,,,,,,,,,administrator,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2221,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.289 AM",OpsManager,corpnet-west\backup,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,92.63.197.9,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\backup,corpnet-west,,,,,,,,,,backup,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2222,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.293 AM",OpsManager,corpnet-west\cesar,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.74,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\cesar,corpnet-west,,,,,,,,,,cesar,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2223,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.325 AM",OpsManager,corpnet-west\sage,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.169,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\sage,corpnet-west,,,,,,,,,,sage,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2224,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.345 AM",OpsManager,corpnet-west\tiago,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.169,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\tiago,corpnet-west,,,,,,,,,,tiago,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2225,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.390 AM",OpsManager,corpnet-west\stankova,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.69,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\stankova,corpnet-west,,,,,,,,,,stankova,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2226,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.536 AM",OpsManager,corpnet-west\administrator,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.59,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\administrator,corpnet-west,,,,,,,,,,administrator,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2227,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.603 AM",OpsManager,corpnet-west\administrator,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,92.63.197.9,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\administrator,corpnet-west,,,,,,,,,,administrator,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,7360,2228,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,"4/5/2026, 9:25:59.620 AM",OpsManager,corpnet-west\hlavni,User,corpnet-west,Microsoft-Windows-Security-Auditing,Security,12544,0,,4625,4625 - An account failed to log on.,,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2313,,,,,,,,,,,,,,,,185.156.73.74,0,0,-,,,,,,,,,NtLmSsp ,3,3 - Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,0x0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,-\-,,,,-,,0x0,,,-,S-1-0-0,0xc0000064,,corpnet-west\hlavni,corpnet-west,,,,,,,,,,hlavni,S-1-0-0,,,,,,,,-,,,,,,,,-,LogAlways,d656379c-ceed-4497-bc39-377087763b3a,d656379c-ceed-4497-bc39-377087763b3b,00000000-0000-0000-0000-000000000001,"4/5/2026, 9:26:22.250 AM",AOI-a2e8d5e3-f590-4ff5-96b1-90c22878fc7a,N/A,0,0,0x8010000000000000,{d656379c-ceed-0001-7fa7-3164c2c4dc01},760,2136,2229,SecurityEvent,/subscriptions/0bdef907-2076-4115-aa14-2135db872345/resourcegroups/rg-soc-lab/providers/microsoft.compute/virtualmachines/corpnet-west
